"","sample","probe","value","type"
"25869","TCGA-MP-A4TK-01","ESTIMATEScore.estimate",2738.35197278012,"estimate"
"25870","TCGA-MP-A5C7-01","StromalScore.estimate",-1179.08634164675,"estimate"
"25871","TCGA-MP-A5C7-01","ImmuneScore.estimate",-552.505235649571,"estimate"
"25872","TCGA-MP-A5C7-01","ESTIMATEScore.estimate",-1731.59157729632,"estimate"
"25873","TCGA-NJ-A4YF-01","StromalScore.estimate",-802.282245601277,"estimate"
"25874","TCGA-NJ-A4YF-01","ImmuneScore.estimate",-168.329714377608,"estimate"
"25875","TCGA-NJ-A4YF-01","ESTIMATEScore.estimate",-970.611959978885,"estimate"
"25876","TCGA-NJ-A4YG-01","StromalScore.estimate",128.085581092255,"estimate"
"25877","TCGA-NJ-A4YG-01","ImmuneScore.estimate",1076.5855056909,"estimate"
"25878","TCGA-NJ-A4YG-01","ESTIMATEScore.estimate",1204.67108678315,"estimate"
"25879","TCGA-NJ-A4YI-01","StromalScore.estimate",81.7445753207662,"estimate"
"25880","TCGA-NJ-A4YI-01","ImmuneScore.estimate",936.62518371271,"estimate"
"25881","TCGA-NJ-A4YI-01","ESTIMATEScore.estimate",1018.36975903348,"estimate"
"25882","TCGA-NJ-A4YP-01","StromalScore.estimate",747.287116229907,"estimate"
"25883","TCGA-NJ-A4YP-01","ImmuneScore.estimate",594.644793613,"estimate"
"25884","TCGA-NJ-A4YP-01","ESTIMATEScore.estimate",1341.93190984291,"estimate"
"25885","TCGA-NJ-A4YQ-01","StromalScore.estimate",-63.1801297157648,"estimate"
"25886","TCGA-NJ-A4YQ-01","ImmuneScore.estimate",2023.63538074561,"estimate"
"25887","TCGA-NJ-A4YQ-01","ESTIMATEScore.estimate",1960.45525102985,"estimate"
"25888","TCGA-NJ-A55A-01","StromalScore.estimate",198.389570581317,"estimate"
"25889","TCGA-NJ-A55A-01","ImmuneScore.estimate",1420.29268157681,"estimate"
"25890","TCGA-NJ-A55A-01","ESTIMATEScore.estimate",1618.68225215813,"estimate"
"25891","TCGA-NJ-A55O-01","StromalScore.estimate",-338.478821906142,"estimate"
"25892","TCGA-NJ-A55O-01","ImmuneScore.estimate",923.156110564473,"estimate"
"25893","TCGA-NJ-A55O-01","ESTIMATEScore.estimate",584.677288658331,"estimate"
"25894","TCGA-NJ-A55R-01","StromalScore.estimate",-436.920391067703,"estimate"
"25895","TCGA-NJ-A55R-01","ImmuneScore.estimate",-188.538168325513,"estimate"
"25896","TCGA-NJ-A55R-01","ESTIMATEScore.estimate",-625.458559393216,"estimate"
"25897","TCGA-NJ-A7XG-01","StromalScore.estimate",-1709.72417392599,"estimate"
"25898","TCGA-NJ-A7XG-01","ImmuneScore.estimate",-282.678219008654,"estimate"
"25899","TCGA-NJ-A7XG-01","ESTIMATEScore.estimate",-1992.40239293464,"estimate"
"25900","TCGA-O1-A52J-01","StromalScore.estimate",-296.439235363037,"estimate"
"25901","TCGA-O1-A52J-01","ImmuneScore.estimate",1266.5570648408,"estimate"
"25902","TCGA-O1-A52J-01","ESTIMATEScore.estimate",970.117829477761,"estimate"
"25903","TCGA-S2-AA1A-01","StromalScore.estimate",736.419615497178,"estimate"
"25904","TCGA-S2-AA1A-01","ImmuneScore.estimate",1917.55415459073,"estimate"
"25905","TCGA-S2-AA1A-01","ESTIMATEScore.estimate",2653.97377008791,"estimate"
"25906","TCGA-3H-AB3K-01","StromalScore.estimate",415.818179340565,"estimate"
"25907","TCGA-3H-AB3K-01","ImmuneScore.estimate",1203.95733527346,"estimate"
"25908","TCGA-3H-AB3K-01","ESTIMATEScore.estimate",1619.77551461402,"estimate"
"25909","TCGA-3H-AB3L-01","StromalScore.estimate",96.8019815126521,"estimate"
"25910","TCGA-3H-AB3L-01","ImmuneScore.estimate",613.428333557798,"estimate"
"25911","TCGA-3H-AB3L-01","ESTIMATEScore.estimate",710.23031507045,"estimate"
"25912","TCGA-3H-AB3M-01","StromalScore.estimate",822.653953822104,"estimate"
"25913","TCGA-3H-AB3M-01","ImmuneScore.estimate",617.146869969888,"estimate"
"25914","TCGA-3H-AB3M-01","ESTIMATEScore.estimate",1439.80082379199,"estimate"
"25915","TCGA-3H-AB3O-01","StromalScore.estimate",1518.33427183366,"estimate"
"25916","TCGA-3H-AB3O-01","ImmuneScore.estimate",3509.1747089728,"estimate"
"25917","TCGA-3H-AB3O-01","ESTIMATEScore.estimate",5027.50898080646,"estimate"
"25918","TCGA-3H-AB3S-01","StromalScore.estimate",907.524005200774,"estimate"
"25919","TCGA-3H-AB3S-01","ImmuneScore.estimate",-154.583722851584,"estimate"
"25920","TCGA-3H-AB3S-01","ESTIMATEScore.estimate",752.94028234919,"estimate"
"25921","TCGA-3H-AB3T-01","StromalScore.estimate",634.330693463694,"estimate"
"25922","TCGA-3H-AB3T-01","ImmuneScore.estimate",1797.13380995057,"estimate"
"25923","TCGA-3H-AB3T-01","ESTIMATEScore.estimate",2431.46450341427,"estimate"
"25924","TCGA-3H-AB3U-01","StromalScore.estimate",157.42636912873,"estimate"
"25925","TCGA-3H-AB3U-01","ImmuneScore.estimate",39.4790976897802,"estimate"
"25926","TCGA-3H-AB3U-01","ESTIMATEScore.estimate",196.90546681851,"estimate"
"25927","TCGA-3H-AB3X-01","StromalScore.estimate",525.375383554105,"estimate"
"25928","TCGA-3H-AB3X-01","ImmuneScore.estimate",1135.64055027,"estimate"
"25929","TCGA-3H-AB3X-01","ESTIMATEScore.estimate",1661.01593382411,"estimate"
"25930","TCGA-3U-A98D-01","StromalScore.estimate",1032.03611051993,"estimate"
"25931","TCGA-3U-A98D-01","ImmuneScore.estimate",232.312485356636,"estimate"
"25932","TCGA-3U-A98D-01","ESTIMATEScore.estimate",1264.34859587657,"estimate"
"25933","TCGA-3U-A98E-01","StromalScore.estimate",-172.540823222439,"estimate"
"25934","TCGA-3U-A98E-01","ImmuneScore.estimate",707.502923337863,"estimate"
"25935","TCGA-3U-A98E-01","ESTIMATEScore.estimate",534.962100115424,"estimate"
"25936","TCGA-3U-A98F-01","StromalScore.estimate",603.308193545857,"estimate"
"25937","TCGA-3U-A98F-01","ImmuneScore.estimate",17.1977399297475,"estimate"
"25938","TCGA-3U-A98F-01","ESTIMATEScore.estimate",620.505933475605,"estimate"
"25939","TCGA-3U-A98G-01","StromalScore.estimate",2145.91694138144,"estimate"
"25940","TCGA-3U-A98G-01","ImmuneScore.estimate",1526.51583401597,"estimate"
"25941","TCGA-3U-A98G-01","ESTIMATEScore.estimate",3672.43277539742,"estimate"
"25942","TCGA-3U-A98H-01","StromalScore.estimate",1372.06776069338,"estimate"
"25943","TCGA-3U-A98H-01","ImmuneScore.estimate",1460.92111907157,"estimate"
"25944","TCGA-3U-A98H-01","ESTIMATEScore.estimate",2832.98887976495,"estimate"
"25945","TCGA-3U-A98I-01","StromalScore.estimate",1928.8485079317,"estimate"
"25946","TCGA-3U-A98I-01","ImmuneScore.estimate",1093.01068003053,"estimate"
"25947","TCGA-3U-A98I-01","ESTIMATEScore.estimate",3021.85918796223,"estimate"
"25948","TCGA-3U-A98J-01","StromalScore.estimate",575.422636455972,"estimate"
"25949","TCGA-3U-A98J-01","ImmuneScore.estimate",1165.3224739884,"estimate"
"25950","TCGA-3U-A98J-01","ESTIMATEScore.estimate",1740.74511044437,"estimate"
"25951","TCGA-LK-A4NW-01","StromalScore.estimate",770.326316616412,"estimate"
"25952","TCGA-LK-A4NW-01","ImmuneScore.estimate",230.124312233216,"estimate"
"25953","TCGA-LK-A4NW-01","ESTIMATEScore.estimate",1000.45062884963,"estimate"
"25954","TCGA-LK-A4NY-01","StromalScore.estimate",155.198084700619,"estimate"
"25955","TCGA-LK-A4NY-01","ImmuneScore.estimate",-226.946339057258,"estimate"
"25956","TCGA-LK-A4NY-01","ESTIMATEScore.estimate",-71.7482543566392,"estimate"
"25957","TCGA-LK-A4NZ-01","StromalScore.estimate",713.021109415076,"estimate"
"25958","TCGA-LK-A4NZ-01","ImmuneScore.estimate",732.095739401839,"estimate"
"25959","TCGA-LK-A4NZ-01","ESTIMATEScore.estimate",1445.11684881692,"estimate"
"25960","TCGA-LK-A4O0-01","StromalScore.estimate",707.30616543134,"estimate"
"25961","TCGA-LK-A4O0-01","ImmuneScore.estimate",1378.2491160099,"estimate"
"25962","TCGA-LK-A4O0-01","ESTIMATEScore.estimate",2085.55528144124,"estimate"
"25963","TCGA-LK-A4O2-01","StromalScore.estimate",592.70773532068,"estimate"
"25964","TCGA-LK-A4O2-01","ImmuneScore.estimate",1317.09008001476,"estimate"
"25965","TCGA-LK-A4O2-01","ESTIMATEScore.estimate",1909.79781533544,"estimate"
"25966","TCGA-LK-A4O4-01","StromalScore.estimate",557.721962536765,"estimate"
"25967","TCGA-LK-A4O4-01","ImmuneScore.estimate",1983.33929110295,"estimate"
"25968","TCGA-LK-A4O4-01","ESTIMATEScore.estimate",2541.06125363972,"estimate"
"25969","TCGA-LK-A4O5-01","StromalScore.estimate",674.121818596585,"estimate"
"25970","TCGA-LK-A4O5-01","ImmuneScore.estimate",1298.6733151731,"estimate"
"25971","TCGA-LK-A4O5-01","ESTIMATEScore.estimate",1972.79513376968,"estimate"
"25972","TCGA-LK-A4O6-01","StromalScore.estimate",1243.34131388659,"estimate"
"25973","TCGA-LK-A4O6-01","ImmuneScore.estimate",709.526555602546,"estimate"
"25974","TCGA-LK-A4O6-01","ESTIMATEScore.estimate",1952.86786948914,"estimate"
"25975","TCGA-LK-A4O7-01","StromalScore.estimate",389.719067954531,"estimate"
"25976","TCGA-LK-A4O7-01","ImmuneScore.estimate",-286.006150043197,"estimate"
"25977","TCGA-LK-A4O7-01","ESTIMATEScore.estimate",103.712917911333,"estimate"
"25978","TCGA-MQ-A4KX-01","StromalScore.estimate",839.281130904885,"estimate"
"25979","TCGA-MQ-A4KX-01","ImmuneScore.estimate",1516.25691629045,"estimate"
"25980","TCGA-MQ-A4KX-01","ESTIMATEScore.estimate",2355.53804719533,"estimate"
"25981","TCGA-MQ-A4LC-01","StromalScore.estimate",-86.2468379965639,"estimate"
"25982","TCGA-MQ-A4LC-01","ImmuneScore.estimate",616.077069093007,"estimate"
"25983","TCGA-MQ-A4LC-01","ESTIMATEScore.estimate",529.830231096443,"estimate"
"25984","TCGA-MQ-A4LI-01","StromalScore.estimate",-91.2667829601085,"estimate"
"25985","TCGA-MQ-A4LI-01","ImmuneScore.estimate",152.834393733454,"estimate"
"25986","TCGA-MQ-A4LI-01","ESTIMATEScore.estimate",61.5676107733454,"estimate"
"25987","TCGA-MQ-A4LJ-01","StromalScore.estimate",429.430084897576,"estimate"
"25988","TCGA-MQ-A4LJ-01","ImmuneScore.estimate",457.241832464668,"estimate"
"25989","TCGA-MQ-A4LJ-01","ESTIMATEScore.estimate",886.671917362244,"estimate"
"25990","TCGA-MQ-A4LM-01","StromalScore.estimate",1561.38581407364,"estimate"
"25991","TCGA-MQ-A4LM-01","ImmuneScore.estimate",1755.73231590891,"estimate"
"25992","TCGA-MQ-A4LM-01","ESTIMATEScore.estimate",3317.11812998255,"estimate"
"25993","TCGA-MQ-A4LP-01","StromalScore.estimate",839.280097385305,"estimate"
"25994","TCGA-MQ-A4LP-01","ImmuneScore.estimate",507.760547692275,"estimate"
"25995","TCGA-MQ-A4LP-01","ESTIMATEScore.estimate",1347.04064507758,"estimate"
"25996","TCGA-MQ-A4LV-01","StromalScore.estimate",581.665842781105,"estimate"
"25997","TCGA-MQ-A4LV-01","ImmuneScore.estimate",1356.39216024133,"estimate"
"25998","TCGA-MQ-A4LV-01","ESTIMATEScore.estimate",1938.05800302243,"estimate"
"25999","TCGA-MQ-A6BL-01","StromalScore.estimate",945.050534078332,"estimate"
"26000","TCGA-MQ-A6BL-01","ImmuneScore.estimate",2523.75083224462,"estimate"
"26001","TCGA-MQ-A6BL-01","ESTIMATEScore.estimate",3468.80136632296,"estimate"
"26002","TCGA-MQ-A6BN-01","StromalScore.estimate",356.867732485377,"estimate"
"26003","TCGA-MQ-A6BN-01","ImmuneScore.estimate",689.376411668312,"estimate"
"26004","TCGA-MQ-A6BN-01","ESTIMATEScore.estimate",1046.24414415369,"estimate"
"26005","TCGA-MQ-A6BQ-01","StromalScore.estimate",206.778931511477,"estimate"
"26006","TCGA-MQ-A6BQ-01","ImmuneScore.estimate",1104.33578252707,"estimate"
"26007","TCGA-MQ-A6BQ-01","ESTIMATEScore.estimate",1311.11471403855,"estimate"
"26008","TCGA-MQ-A6BR-01","StromalScore.estimate",594.733090124263,"estimate"
"26009","TCGA-MQ-A6BR-01","ImmuneScore.estimate",692.956517550673,"estimate"
"26010","TCGA-MQ-A6BR-01","ESTIMATEScore.estimate",1287.68960767494,"estimate"
"26011","TCGA-MQ-A6BS-01","StromalScore.estimate",14.2052738982692,"estimate"
"26012","TCGA-MQ-A6BS-01","ImmuneScore.estimate",-256.064433400199,"estimate"
"26013","TCGA-MQ-A6BS-01","ESTIMATEScore.estimate",-241.85915950193,"estimate"
"26014","TCGA-NQ-A57I-01","StromalScore.estimate",67.7421842476817,"estimate"
"26015","TCGA-NQ-A57I-01","ImmuneScore.estimate",-291.817796474887,"estimate"
"26016","TCGA-NQ-A57I-01","ESTIMATEScore.estimate",-224.075612227205,"estimate"
"26017","TCGA-NQ-A638-01","StromalScore.estimate",173.956407267791,"estimate"
"26018","TCGA-NQ-A638-01","ImmuneScore.estimate",912.331653720453,"estimate"
"26019","TCGA-NQ-A638-01","ESTIMATEScore.estimate",1086.28806098824,"estimate"
"26020","TCGA-SC-A6LM-01","StromalScore.estimate",482.668478226696,"estimate"
"26021","TCGA-SC-A6LM-01","ImmuneScore.estimate",1111.01116203986,"estimate"
"26022","TCGA-SC-A6LM-01","ESTIMATEScore.estimate",1593.67964026656,"estimate"
"26023","TCGA-SC-A6LN-01","StromalScore.estimate",616.538125247829,"estimate"
"26024","TCGA-SC-A6LN-01","ImmuneScore.estimate",549.39486222458,"estimate"
"26025","TCGA-SC-A6LN-01","ESTIMATEScore.estimate",1165.93298747241,"estimate"
"26026","TCGA-SC-A6LP-01","StromalScore.estimate",806.982317720023,"estimate"
"26027","TCGA-SC-A6LP-01","ImmuneScore.estimate",1277.43476308687,"estimate"
"26028","TCGA-SC-A6LP-01","ESTIMATEScore.estimate",2084.41708080689,"estimate"
"26029","TCGA-SC-A6LQ-01","StromalScore.estimate",896.305414316867,"estimate"
"26030","TCGA-SC-A6LQ-01","ImmuneScore.estimate",1276.56844879061,"estimate"
"26031","TCGA-SC-A6LQ-01","ESTIMATEScore.estimate",2172.87386310747,"estimate"
"26032","TCGA-SC-A6LR-01","StromalScore.estimate",304.528174361121,"estimate"
"26033","TCGA-SC-A6LR-01","ImmuneScore.estimate",-62.7341205159454,"estimate"
"26034","TCGA-SC-A6LR-01","ESTIMATEScore.estimate",241.794053845175,"estimate"
"26035","TCGA-SC-AA5Z-01","StromalScore.estimate",1399.94491931867,"estimate"
"26036","TCGA-SC-AA5Z-01","ImmuneScore.estimate",764.076572422282,"estimate"
"26037","TCGA-SC-AA5Z-01","ESTIMATEScore.estimate",2164.02149174095,"estimate"
"26038","TCGA-SH-A7BC-01","StromalScore.estimate",1199.56138652538,"estimate"
"26039","TCGA-SH-A7BC-01","ImmuneScore.estimate",1516.51772675538,"estimate"
"26040","TCGA-SH-A7BC-01","ESTIMATEScore.estimate",2716.07911328076,"estimate"
"26041","TCGA-SH-A7BD-01","StromalScore.estimate",-80.7248695406087,"estimate"
"26042","TCGA-SH-A7BD-01","ImmuneScore.estimate",572.371639977578,"estimate"
"26043","TCGA-SH-A7BD-01","ESTIMATEScore.estimate",491.64677043697,"estimate"
"26044","TCGA-SH-A7BH-01","StromalScore.estimate",600.610997661531,"estimate"
"26045","TCGA-SH-A7BH-01","ImmuneScore.estimate",1348.54214488637,"estimate"
"26046","TCGA-SH-A7BH-01","ESTIMATEScore.estimate",1949.1531425479,"estimate"
"26047","TCGA-SH-A9CT-01","StromalScore.estimate",689.793010398332,"estimate"
"26048","TCGA-SH-A9CT-01","ImmuneScore.estimate",268.410540916324,"estimate"
"26049","TCGA-SH-A9CT-01","ESTIMATEScore.estimate",958.203551314656,"estimate"
"26050","TCGA-SH-A9CU-01","StromalScore.estimate",69.3086809392391,"estimate"
"26051","TCGA-SH-A9CU-01","ImmuneScore.estimate",-516.885061706947,"estimate"
"26052","TCGA-SH-A9CU-01","ESTIMATEScore.estimate",-447.576380767708,"estimate"
"26053","TCGA-TS-A7OU-01","StromalScore.estimate",914.82627327361,"estimate"
"26054","TCGA-TS-A7OU-01","ImmuneScore.estimate",1484.23215177924,"estimate"
"26055","TCGA-TS-A7OU-01","ESTIMATEScore.estimate",2399.05842505285,"estimate"
"26056","TCGA-TS-A7OY-01","StromalScore.estimate",1578.3281196926,"estimate"
"26057","TCGA-TS-A7OY-01","ImmuneScore.estimate",2028.2287982024,"estimate"
"26058","TCGA-TS-A7OY-01","ESTIMATEScore.estimate",3606.55691789499,"estimate"
"26059","TCGA-TS-A7OZ-01","StromalScore.estimate",867.494501986237,"estimate"
"26060","TCGA-TS-A7OZ-01","ImmuneScore.estimate",427.924592996729,"estimate"
"26061","TCGA-TS-A7OZ-01","ESTIMATEScore.estimate",1295.41909498297,"estimate"
"26062","TCGA-TS-A7P0-01","StromalScore.estimate",530.791469693716,"estimate"
"26063","TCGA-TS-A7P0-01","ImmuneScore.estimate",1023.5664807596,"estimate"
"26064","TCGA-TS-A7P0-01","ESTIMATEScore.estimate",1554.35795045332,"estimate"
"26065","TCGA-TS-A7P1-01","StromalScore.estimate",167.155360530919,"estimate"
"26066","TCGA-TS-A7P1-01","ImmuneScore.estimate",272.405796713314,"estimate"
"26067","TCGA-TS-A7P1-01","ESTIMATEScore.estimate",439.561157244233,"estimate"
"26068","TCGA-TS-A7P3-01","StromalScore.estimate",1898.06678203582,"estimate"
"26069","TCGA-TS-A7P3-01","ImmuneScore.estimate",479.50084612804,"estimate"
"26070","TCGA-TS-A7P3-01","ESTIMATEScore.estimate",2377.56762816386,"estimate"
"26071","TCGA-TS-A7P6-01","StromalScore.estimate",1052.16122833368,"estimate"
"26072","TCGA-TS-A7P6-01","ImmuneScore.estimate",1430.35822555754,"estimate"
"26073","TCGA-TS-A7P6-01","ESTIMATEScore.estimate",2482.51945389122,"estimate"
"26074","TCGA-TS-A7P7-01","StromalScore.estimate",243.941419637149,"estimate"
"26075","TCGA-TS-A7P7-01","ImmuneScore.estimate",-543.264093563013,"estimate"
"26076","TCGA-TS-A7P7-01","ESTIMATEScore.estimate",-299.322673925864,"estimate"
"26077","TCGA-TS-A7P8-01","StromalScore.estimate",1090.0717176661,"estimate"
"26078","TCGA-TS-A7P8-01","ImmuneScore.estimate",1973.99319153606,"estimate"
"26079","TCGA-TS-A7P8-01","ESTIMATEScore.estimate",3064.06490920216,"estimate"
"26080","TCGA-TS-A7PB-01","StromalScore.estimate",475.353413725928,"estimate"
"26081","TCGA-TS-A7PB-01","ImmuneScore.estimate",1075.06795298883,"estimate"
"26082","TCGA-TS-A7PB-01","ESTIMATEScore.estimate",1550.42136671476,"estimate"
"26083","TCGA-TS-A8AF-01","StromalScore.estimate",987.192063136542,"estimate"
"26084","TCGA-TS-A8AF-01","ImmuneScore.estimate",907.574368635565,"estimate"
"26085","TCGA-TS-A8AF-01","ESTIMATEScore.estimate",1894.76643177211,"estimate"
"26086","TCGA-TS-A8AI-01","StromalScore.estimate",1103.78984430457,"estimate"
"26087","TCGA-TS-A8AI-01","ImmuneScore.estimate",204.014815750116,"estimate"
"26088","TCGA-TS-A8AI-01","ESTIMATEScore.estimate",1307.80466005469,"estimate"
"26089","TCGA-TS-A8AS-01","StromalScore.estimate",621.421860957202,"estimate"
"26090","TCGA-TS-A8AS-01","ImmuneScore.estimate",896.680792090123,"estimate"
"26091","TCGA-TS-A8AS-01","ESTIMATEScore.estimate",1518.10265304733,"estimate"
"26092","TCGA-TS-A8AV-01","StromalScore.estimate",2098.21849102291,"estimate"
"26093","TCGA-TS-A8AV-01","ImmuneScore.estimate",3122.05964157126,"estimate"
"26094","TCGA-TS-A8AV-01","ESTIMATEScore.estimate",5220.27813259417,"estimate"
"26095","TCGA-TS-A8AY-01","StromalScore.estimate",313.688903635711,"estimate"
"26096","TCGA-TS-A8AY-01","ImmuneScore.estimate",571.678714102013,"estimate"
"26097","TCGA-TS-A8AY-01","ESTIMATEScore.estimate",885.367617737724,"estimate"
"26098","TCGA-UD-AABY-01","StromalScore.estimate",1428.59319702902,"estimate"
"26099","TCGA-UD-AABY-01","ImmuneScore.estimate",14.1621509123892,"estimate"
"26100","TCGA-UD-AABY-01","ESTIMATEScore.estimate",1442.75534794141,"estimate"
"26101","TCGA-UD-AABZ-01","StromalScore.estimate",-611.959798282521,"estimate"
"26102","TCGA-UD-AABZ-01","ImmuneScore.estimate",-557.943172898138,"estimate"
"26103","TCGA-UD-AABZ-01","ESTIMATEScore.estimate",-1169.90297118066,"estimate"
"26104","TCGA-UD-AAC1-01","StromalScore.estimate",1.14592444446318,"estimate"
"26105","TCGA-UD-AAC1-01","ImmuneScore.estimate",393.713266122768,"estimate"
"26106","TCGA-UD-AAC1-01","ESTIMATEScore.estimate",394.859190567231,"estimate"
"26107","TCGA-UD-AAC4-01","StromalScore.estimate",225.888730997464,"estimate"
"26108","TCGA-UD-AAC4-01","ImmuneScore.estimate",58.3239344728925,"estimate"
"26109","TCGA-UD-AAC4-01","ESTIMATEScore.estimate",284.212665470356,"estimate"
"26110","TCGA-UD-AAC5-01","StromalScore.estimate",855.563132157106,"estimate"
"26111","TCGA-UD-AAC5-01","ImmuneScore.estimate",213.088057072966,"estimate"
"26112","TCGA-UD-AAC5-01","ESTIMATEScore.estimate",1068.65118923007,"estimate"
"26113","TCGA-UD-AAC6-01","StromalScore.estimate",564.572036149495,"estimate"
"26114","TCGA-UD-AAC6-01","ImmuneScore.estimate",1076.36342834131,"estimate"
"26115","TCGA-UD-AAC6-01","ESTIMATEScore.estimate",1640.93546449081,"estimate"
"26116","TCGA-UD-AAC7-01","StromalScore.estimate",493.779331065334,"estimate"
"26117","TCGA-UD-AAC7-01","ImmuneScore.estimate",464.035238399032,"estimate"
"26118","TCGA-UD-AAC7-01","ESTIMATEScore.estimate",957.814569464366,"estimate"
"26119","TCGA-UT-A88C-01","StromalScore.estimate",805.319098589789,"estimate"
"26120","TCGA-UT-A88C-01","ImmuneScore.estimate",732.720643351301,"estimate"
